gbifID,accessRights,bibliographicCitation,language,license,modified,publisher,references,rightsHolder,type,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,informationWithheld,dataGeneralizations,dynamicProperties,occurrenceID,catalogNumber,recordNumber,recordedBy,recordedByID,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,reproductiveCondition,caste,behavior,vitality,establishmentMeans,degreeOfEstablishment,pathway,georeferenceVerificationStatus,occurrenceStatus,preparations,disposition,associatedOccurrences,associatedReferences,associatedSequences,associatedTaxa,otherCatalogNumbers,occurrenceRemarks,organismID,organismName,organismScope,associatedOrganisms,previousIdentifications,organismRemarks,materialEntityID,materialEntityRemarks,verbatimLabel,materialSampleID,eventID,parentEventID,eventType,fieldNumber,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,samplingProtocol,sampleSizeValue,sampleSizeUnit,samplingEffort,fieldNotes,eventRemarks,locationID,higherGeographyID,higherGeography,continent,waterBody,islandGroup,island,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,verticalDatum,verbatimDepth,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,coordinateUncertaintyInMeters,coordinatePrecision,pointRadiusSpatialFit,verbatimCoordinateSystem,verbatimSRS,footprintWKT,footprintSRS,footprintSpatialFit,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,verbatimIdentification,identificationQualifier,typeStatus,identifiedBy,identifiedByID,dateIdentified,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,order,superfamily,family,subfamily,tribe,subtribe,genus,genericName,subgenus,infragenericEpithet,specificEpithet,infraspecificEpithet,cultivarEpithet,taxonRank,verbatimTaxonRank,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,datasetKey,publishingCountry,lastInterpreted,elevation,elevationAccuracy,depth,depthAccuracy,distanceFromCentroidInMeters,issue,taxonomicIssue,nonTaxonomicIssue,mediaType,hasCoordinate,hasGeospatialIssues,taxonKey,acceptedTaxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,subgenusKey,speciesKey,species,acceptedScientificName,verbatimScientificName,typifiedName,protocol,lastParsed,lastCrawled,isInvasive,repatriated,relativeOrganismQuantity,projectId,isSequenced,gbifRegion,publishedByGbifRegion,level0Gid,level0Name,level1Gid,level1Name,level2Gid,level2Name,level3Gid,level3Name,iucnRedListCategory,decimalLongitude,decimalLatitude
3307084522,https://www.natagora.be/donnees_naturalistes_usage,,,CC0_1_0,,NA,https://observations.be/observation/197259890,Natagora,,,,https://doi.org/10.15468/p58ip1,Natagora,,"Observations.be - Non-native species occurrences in Wallonia, Belgium",,HUMAN_OBSERVATION,see metadata,,,Natagora:Observations:197259890,,NA,,,1,NA,,,,,NA,,,,NA,NA,NA,PRESENT,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,,2020-07-16,,198,198,2020,7,16,,,casual observation,NA,,,NA,,,NA,NA,EUROPE,,NA,NA,BE,Namur,NA,Couvin,,,NA,NA,NA,NA,NA,NA,,25,NA,NA,,,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,,,NA,approved on photographic evidence,,https://observations.be/species/20581,NA,NA,NA,NA,NA,NA,,"Pacifastacus leniusculus (Dana, 1852)",NA,NA,,,NA,NA,NA,Animalia,Arthropoda,Malacostraca,Decapoda,NA,Astacidae,NA,NA,NA,Pacifastacus,Pacifastacus,NA,NA,leniusculus,NA,NA,SPECIES,,Écrevisse de Californie,ICZN,ACCEPTED,NA,NA,629befd5-fb45-4365-95c4-d07e72479b37,BE,2025-11-08T00:45:42.941Z,NA,NA,NA,NA,NA,TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,NA,NA,,true,false,2226990,2226990,1,54,229,637,8022,2226987,NA,2226990,Pacifastacus leniusculus,"Pacifastacus leniusculus (Dana, 1852)",Pacifastacus leniusculus,NA,EML,2025-11-08T00:45:42.941Z,2025-11-08T00:36:56.107Z,NA,false,NA,TrIAS,false,EUROPE,EUROPE,BEL,Belgium,BEL.3_1,Wallonie,BEL.3.2_1,Hainaut,BEL.3.2.6_1,Thuin,LC,4.40527,50.06116
3307084158,https://www.natagora.be/donnees_naturalistes_usage,,,CC0_1_0,,NA,https://observations.be/observation/206878057,Natagora,,,,https://doi.org/10.15468/p58ip1,Natagora,,"Observations.be - Non-native species occurrences in Wallonia, Belgium",,HUMAN_OBSERVATION,see metadata,,,Natagora:Observations:206878057,,NA,,,10,NA,,,Adult,,NA,,,,NA,NA,NA,PRESENT,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,,2021-02-06,,37,37,2021,2,6,,,catch by hand and released,NA,,,NA,,,NA,NA,EUROPE,,NA,NA,BE,Namur,NA,Gedinne,,,NA,NA,NA,NA,NA,NA,,1000,NA,NA,,,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,,,NA,approved on photographic evidence,,https://observations.be/species/20581,NA,NA,NA,NA,NA,NA,,"Pacifastacus leniusculus (Dana, 1852)",NA,NA,,,NA,NA,NA,Animalia,Arthropoda,Malacostraca,Decapoda,NA,Astacidae,NA,NA,NA,Pacifastacus,Pacifastacus,NA,NA,leniusculus,NA,NA,SPECIES,,Écrevisse de Californie,ICZN,ACCEPTED,NA,NA,629befd5-fb45-4365-95c4-d07e72479b37,BE,2025-11-08T00:45:32.946Z,NA,NA,NA,NA,NA,TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,NA,NA,,true,false,2226990,2226990,1,54,229,637,8022,2226987,NA,2226990,Pacifastacus leniusculus,"Pacifastacus leniusculus (Dana, 1852)",Pacifastacus leniusculus,NA,EML,2025-11-08T00:45:32.946Z,2025-11-08T00:36:56.107Z,NA,false,NA,TrIAS,false,EUROPE,EUROPE,BEL,Belgium,BEL.3_1,Wallonie,BEL.3.5_1,Namur,BEL.3.5.1_1,Dinant,LC,4.87798,50.01582
3307083754,https://www.natagora.be/donnees_naturalistes_usage,,,CC0_1_0,,NA,https://observations.be/observation/200102141,Natagora,,,,https://doi.org/10.15468/p58ip1,Natagora,,"Observations.be - Non-native species occurrences in Wallonia, Belgium",,HUMAN_OBSERVATION,see metadata,,,Natagora:Observations:200102141,,NA,,,1,NA,,,,,NA,,,,NA,NA,NA,PRESENT,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,,2020-09-14,,258,258,2020,9,14,,,casual observation,NA,,,NA,,,NA,NA,EUROPE,,NA,NA,BE,Liège,NA,Esneux,,,NA,NA,NA,NA,NA,NA,,30,NA,NA,,,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,,,NA,approved on photographic evidence,,https://observations.be/species/20581,NA,NA,NA,NA,NA,NA,,"Pacifastacus leniusculus (Dana, 1852)",NA,NA,,,NA,NA,NA,Animalia,Arthropoda,Malacostraca,Decapoda,NA,Astacidae,NA,NA,NA,Pacifastacus,Pacifastacus,NA,NA,leniusculus,NA,NA,SPECIES,,Écrevisse de Californie,ICZN,ACCEPTED,NA,NA,629befd5-fb45-4365-95c4-d07e72479b37,BE,2025-11-08T00:45:32.977Z,NA,NA,NA,NA,NA,TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,NA,NA,,true,false,2226990,2226990,1,54,229,637,8022,2226987,NA,2226990,Pacifastacus leniusculus,"Pacifastacus leniusculus (Dana, 1852)",Pacifastacus leniusculus,NA,EML,2025-11-08T00:45:32.977Z,2025-11-08T00:36:56.107Z,NA,false,NA,TrIAS,false,EUROPE,EUROPE,BEL,Belgium,BEL.3_1,Wallonie,BEL.3.3_1,Liège,BEL.3.3.2_1,Liège,LC,5.57419,50.53793
3307083749,https://www.natagora.be/donnees_naturalistes_usage,,,CC0_1_0,,NA,https://observations.be/observation/200070606,Natagora,,,,https://doi.org/10.15468/p58ip1,Natagora,,"Observations.be - Non-native species occurrences in Wallonia, Belgium",,HUMAN_OBSERVATION,see metadata,,,Natagora:Observations:200070606,,NA,,,1,NA,,,,,NA,,,,NA,NA,NA,PRESENT,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,,2020-09-13,,257,257,2020,9,13,,,casual observation,NA,,,NA,,,NA,NA,EUROPE,,NA,NA,BE,Luxembourg,NA,Bertogne,,,NA,NA,NA,NA,NA,NA,,100,NA,NA,,,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,,,NA,approved on photographic evidence,,https://observations.be/species/20581,NA,NA,NA,NA,NA,NA,,"Pacifastacus leniusculus (Dana, 1852)",NA,NA,,,NA,NA,NA,Animalia,Arthropoda,Malacostraca,Decapoda,NA,Astacidae,NA,NA,NA,Pacifastacus,Pacifastacus,NA,NA,leniusculus,NA,NA,SPECIES,,Écrevisse de Californie,ICZN,ACCEPTED,NA,NA,629befd5-fb45-4365-95c4-d07e72479b37,BE,2025-11-08T00:45:32.974Z,NA,NA,NA,NA,NA,TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,NA,NA,,true,false,2226990,2226990,1,54,229,637,8022,2226987,NA,2226990,Pacifastacus leniusculus,"Pacifastacus leniusculus (Dana, 1852)",Pacifastacus leniusculus,NA,EML,2025-11-08T00:45:32.974Z,2025-11-08T00:36:56.107Z,NA,false,NA,TrIAS,false,EUROPE,EUROPE,BEL,Belgium,BEL.3_1,Wallonie,BEL.3.4_1,Luxembourg,BEL.3.4.3_1,Marche-en-Famenne,LC,5.621,50.09791
3307083648,https://www.natagora.be/donnees_naturalistes_usage,,,CC0_1_0,,NA,https://observations.be/observation/198927524,Natagora,,,,https://doi.org/10.15468/p58ip1,Natagora,,"Observations.be - Non-native species occurrences in Wallonia, Belgium",,HUMAN_OBSERVATION,see metadata,,,Natagora:Observations:198927524,,NA,,,1,NA,,,Adult,,NA,,,,NA,NA,NA,PRESENT,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,,2020-08-22,,235,235,2020,8,22,,,casual observation,NA,,,NA,,,NA,NA,EUROPE,,NA,NA,BE,Luxembourg,NA,Houffalize,,,NA,NA,NA,NA,NA,NA,,30,NA,NA,,,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,,,NA,approved on photographic evidence,,https://observations.be/species/20581,NA,NA,NA,NA,NA,NA,,"Pacifastacus leniusculus (Dana, 1852)",NA,NA,,,NA,NA,NA,Animalia,Arthropoda,Malacostraca,Decapoda,NA,Astacidae,NA,NA,NA,Pacifastacus,Pacifastacus,NA,NA,leniusculus,NA,NA,SPECIES,,Écrevisse de Californie,ICZN,ACCEPTED,NA,NA,629befd5-fb45-4365-95c4-d07e72479b37,BE,2025-11-08T00:46:03.637Z,NA,NA,NA,NA,NA,TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,NA,NA,,true,false,2226990,2226990,1,54,229,637,8022,2226987,NA,2226990,Pacifastacus leniusculus,"Pacifastacus leniusculus (Dana, 1852)",Pacifastacus leniusculus,NA,EML,2025-11-08T00:46:03.637Z,2025-11-08T00:36:56.107Z,NA,false,NA,TrIAS,false,EUROPE,EUROPE,BEL,Belgium,BEL.3_1,Wallonie,BEL.3.4_1,Luxembourg,BEL.3.4.2_1,Bastogne,LC,5.72935,50.17174
3307083561,https://www.natagora.be/donnees_naturalistes_usage,,,CC0_1_0,,NA,https://observations.be/observation/197707051,Natagora,,,,https://doi.org/10.15468/p58ip1,Natagora,,"Observations.be - Non-native species occurrences in Wallonia, Belgium",,HUMAN_OBSERVATION,see metadata,,,Natagora:Observations:197707051,,NA,,,1,NA,,,,,NA,,,,NA,NA,NA,PRESENT,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,,2020-08-03,,216,216,2020,8,3,,,casual observation,NA,,,NA,,,NA,NA,EUROPE,,NA,NA,BE,Luxembourg,NA,Gouvy,,,NA,NA,NA,NA,NA,NA,,25,NA,NA,,,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,,,NA,approved on photographic evidence,,https://observations.be/species/20581,NA,NA,NA,NA,NA,NA,,"Pacifastacus leniusculus (Dana, 1852)",NA,NA,,,NA,NA,NA,Animalia,Arthropoda,Malacostraca,Decapoda,NA,Astacidae,NA,NA,NA,Pacifastacus,Pacifastacus,NA,NA,leniusculus,NA,NA,SPECIES,,Écrevisse de Californie,ICZN,ACCEPTED,NA,NA,629befd5-fb45-4365-95c4-d07e72479b37,BE,2025-11-08T00:45:32.847Z,NA,NA,NA,NA,NA,TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,NA,NA,,true,false,2226990,2226990,1,54,229,637,8022,2226987,NA,2226990,Pacifastacus leniusculus,"Pacifastacus leniusculus (Dana, 1852)",Pacifastacus leniusculus,NA,EML,2025-11-08T00:45:32.847Z,2025-11-08T00:36:56.107Z,NA,false,NA,TrIAS,false,EUROPE,EUROPE,BEL,Belgium,BEL.3_1,Wallonie,BEL.3.4_1,Luxembourg,BEL.3.4.2_1,Bastogne,LC,5.87724,50.15161
3307083415,https://www.natagora.be/donnees_naturalistes_usage,,,CC0_1_0,,NA,https://observations.be/observation/195870434,Natagora,,,,https://doi.org/10.15468/p58ip1,Natagora,,"Observations.be - Non-native species occurrences in Wallonia, Belgium",,HUMAN_OBSERVATION,see metadata,,,Natagora:Observations:195870434,,NA,,,5,NA,,,,,NA,,,,NA,NA,NA,PRESENT,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,,2020-07-09,,191,191,2020,7,9,,,casual observation,NA,,,NA,,,NA,NA,EUROPE,,NA,NA,BE,Namur,NA,Viroinval,,,NA,NA,NA,NA,NA,NA,,25,NA,NA,,,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,,,NA,approved on photographic evidence,,https://observations.be/species/20581,NA,NA,NA,NA,NA,NA,,"Pacifastacus leniusculus (Dana, 1852)",NA,NA,,,NA,NA,NA,Animalia,Arthropoda,Malacostraca,Decapoda,NA,Astacidae,NA,NA,NA,Pacifastacus,Pacifastacus,NA,NA,leniusculus,NA,NA,SPECIES,,Écrevisse de Californie,ICZN,ACCEPTED,NA,NA,629befd5-fb45-4365-95c4-d07e72479b37,BE,2025-11-08T00:45:50.195Z,NA,NA,NA,NA,NA,TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,NA,NA,,true,false,2226990,2226990,1,54,229,637,8022,2226987,NA,2226990,Pacifastacus leniusculus,"Pacifastacus leniusculus (Dana, 1852)",Pacifastacus leniusculus,NA,EML,2025-11-08T00:45:50.195Z,2025-11-08T00:36:56.107Z,NA,false,NA,TrIAS,false,EUROPE,EUROPE,BEL,Belgium,BEL.3_1,Wallonie,BEL.3.5_1,Namur,BEL.3.5.3_1,Philippeville,LC,4.6719,50.09079
3307082725,https://www.natagora.be/donnees_naturalistes_usage,,,CC0_1_0,,NA,https://observations.be/observation/200070626,Natagora,,,,https://doi.org/10.15468/p58ip1,Natagora,,"Observations.be - Non-native species occurrences in Wallonia, Belgium",,HUMAN_OBSERVATION,see metadata,,,Natagora:Observations:200070626,,NA,,,1,NA,,,,,NA,,,,NA,NA,NA,PRESENT,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,,2020-09-13,,257,257,2020,9,13,,,casual observation,NA,,,NA,,,NA,NA,EUROPE,,NA,NA,BE,Luxembourg,NA,Bertogne,,,NA,NA,NA,NA,NA,NA,,100,NA,NA,,,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,,,NA,approved on photographic evidence,,https://observations.be/species/20581,NA,NA,NA,NA,NA,NA,,"Pacifastacus leniusculus (Dana, 1852)",NA,NA,,,NA,NA,NA,Animalia,Arthropoda,Malacostraca,Decapoda,NA,Astacidae,NA,NA,NA,Pacifastacus,Pacifastacus,NA,NA,leniusculus,NA,NA,SPECIES,,Écrevisse de Californie,ICZN,ACCEPTED,NA,NA,629befd5-fb45-4365-95c4-d07e72479b37,BE,2025-11-08T00:45:49.767Z,NA,NA,NA,NA,NA,TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,NA,NA,,true,false,2226990,2226990,1,54,229,637,8022,2226987,NA,2226990,Pacifastacus leniusculus,"Pacifastacus leniusculus (Dana, 1852)",Pacifastacus leniusculus,NA,EML,2025-11-08T00:45:49.767Z,2025-11-08T00:36:56.107Z,NA,false,NA,TrIAS,false,EUROPE,EUROPE,BEL,Belgium,BEL.3_1,Wallonie,BEL.3.4_1,Luxembourg,BEL.3.4.3_1,Marche-en-Famenne,LC,5.62027,50.09791
3307082601,https://www.natagora.be/donnees_naturalistes_usage,,,CC0_1_0,,NA,https://observations.be/observation/198319369,Natagora,,,,https://doi.org/10.15468/p58ip1,Natagora,,"Observations.be - Non-native species occurrences in Wallonia, Belgium",,HUMAN_OBSERVATION,see metadata,,,Natagora:Observations:198319369,,NA,,,1,NA,,,,,NA,,,,NA,NA,NA,PRESENT,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,,2020-08-11,,224,224,2020,8,11,,,casual observation,NA,,,NA,,,NA,NA,EUROPE,,NA,NA,BE,Liège,NA,Sankt Vith / Saint-Vith,,,NA,NA,NA,NA,NA,NA,,5,NA,NA,,,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,,,NA,approved on photographic evidence,,https://observations.be/species/20581,NA,NA,NA,NA,NA,NA,,"Pacifastacus leniusculus (Dana, 1852)",NA,NA,,,NA,NA,NA,Animalia,Arthropoda,Malacostraca,Decapoda,NA,Astacidae,NA,NA,NA,Pacifastacus,Pacifastacus,NA,NA,leniusculus,NA,NA,SPECIES,,Écrevisse de Californie,ICZN,ACCEPTED,NA,NA,629befd5-fb45-4365-95c4-d07e72479b37,BE,2025-11-08T00:45:54.877Z,NA,NA,NA,NA,NA,TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,NA,NA,,true,false,2226990,2226990,1,54,229,637,8022,2226987,NA,2226990,Pacifastacus leniusculus,"Pacifastacus leniusculus (Dana, 1852)",Pacifastacus leniusculus,NA,EML,2025-11-08T00:45:54.877Z,2025-11-08T00:36:56.107Z,NA,false,NA,TrIAS,false,EUROPE,EUROPE,BEL,Belgium,BEL.3_1,Wallonie,BEL.3.3_1,Liège,BEL.3.3.3_1,Verviers,LC,6.15697,50.23955
3307081776,https://www.natagora.be/donnees_naturalistes_usage,,,CC0_1_0,,NA,https://observations.be/observation/200612897,Natagora,,,,https://doi.org/10.15468/p58ip1,Natagora,,"Observations.be - Non-native species occurrences in Wallonia, Belgium",,HUMAN_OBSERVATION,see metadata,,,Natagora:Observations:200612897,,NA,,,1,NA,,,Adult,,NA,,,,NA,NA,NA,PRESENT,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,,2020-09-22,,266,266,2020,9,22,,,seen,NA,,,NA,,,NA,NA,EUROPE,,NA,NA,BE,Luxembourg,NA,Durbuy,,,NA,NA,NA,NA,NA,NA,,25,NA,NA,,,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,,,NA,approved on photographic evidence,,https://observations.be/species/20581,NA,NA,NA,NA,NA,NA,,"Pacifastacus leniusculus (Dana, 1852)",NA,NA,,,NA,NA,NA,Animalia,Arthropoda,Malacostraca,Decapoda,NA,Astacidae,NA,NA,NA,Pacifastacus,Pacifastacus,NA,NA,leniusculus,NA,NA,SPECIES,,Écrevisse de Californie,ICZN,ACCEPTED,NA,NA,629befd5-fb45-4365-95c4-d07e72479b37,BE,2025-11-08T00:46:06.924Z,NA,NA,NA,NA,NA,TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,NA,NA,,true,false,2226990,2226990,1,54,229,637,8022,2226987,NA,2226990,Pacifastacus leniusculus,"Pacifastacus leniusculus (Dana, 1852)",Pacifastacus leniusculus,NA,EML,2025-11-08T00:46:06.924Z,2025-11-08T00:36:56.107Z,NA,false,NA,TrIAS,false,EUROPE,EUROPE,BEL,Belgium,BEL.3_1,Wallonie,BEL.3.4_1,Luxembourg,BEL.3.4.3_1,Marche-en-Famenne,LC,5.45396,50.3696
3307081775,https://www.natagora.be/donnees_naturalistes_usage,,,CC0_1_0,,NA,https://observations.be/observation/200610826,Natagora,,,,https://doi.org/10.15468/p58ip1,Natagora,,"Observations.be - Non-native species occurrences in Wallonia, Belgium",,HUMAN_OBSERVATION,see metadata,,,Natagora:Observations:200610826,,NA,,,1,NA,,,,,NA,,,,NA,NA,NA,PRESENT,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,,2020-09-16,,260,260,2020,9,16,,,casual observation,NA,,,NA,,,NA,NA,EUROPE,,NA,NA,BE,Namur,NA,Viroinval,,,NA,NA,NA,NA,NA,NA,,25,NA,NA,,,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,,,NA,approved on photographic evidence,,https://observations.be/species/20581,NA,NA,NA,NA,NA,NA,,"Pacifastacus leniusculus (Dana, 1852)",NA,NA,,,NA,NA,NA,Animalia,Arthropoda,Malacostraca,Decapoda,NA,Astacidae,NA,NA,NA,Pacifastacus,Pacifastacus,NA,NA,leniusculus,NA,NA,SPECIES,,Écrevisse de Californie,ICZN,ACCEPTED,NA,NA,629befd5-fb45-4365-95c4-d07e72479b37,BE,2025-11-08T00:46:06.923Z,NA,NA,NA,NA,NA,TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,NA,NA,,true,false,2226990,2226990,1,54,229,637,8022,2226987,NA,2226990,Pacifastacus leniusculus,"Pacifastacus leniusculus (Dana, 1852)",Pacifastacus leniusculus,NA,EML,2025-11-08T00:46:06.923Z,2025-11-08T00:36:56.107Z,NA,false,NA,TrIAS,false,EUROPE,EUROPE,BEL,Belgium,BEL.3_1,Wallonie,BEL.3.5_1,Namur,BEL.3.5.3_1,Philippeville,LC,4.54834,50.08349
3307081614,https://www.natagora.be/donnees_naturalistes_usage,,,CC0_1_0,,NA,https://observations.be/observation/198738302,Natagora,,,,https://doi.org/10.15468/p58ip1,Natagora,,"Observations.be - Non-native species occurrences in Wallonia, Belgium",,HUMAN_OBSERVATION,see metadata,,,Natagora:Observations:198738302,,NA,,,1,NA,,,,,NA,,,,NA,NA,NA,PRESENT,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,,2020-08-19,,232,232,2020,8,19,,,casual observation,NA,,,NA,,,NA,NA,EUROPE,,NA,NA,BE,Luxembourg,NA,Sainte-Ode,,,NA,NA,NA,NA,NA,NA,,25,NA,NA,,,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,,,NA,approved on photographic evidence,,https://observations.be/species/20581,NA,NA,NA,NA,NA,NA,,"Pacifastacus leniusculus (Dana, 1852)",NA,NA,,,NA,NA,NA,Animalia,Arthropoda,Malacostraca,Decapoda,NA,Astacidae,NA,NA,NA,Pacifastacus,Pacifastacus,NA,NA,leniusculus,NA,NA,SPECIES,,Écrevisse de Californie,ICZN,ACCEPTED,NA,NA,629befd5-fb45-4365-95c4-d07e72479b37,BE,2025-11-08T00:46:06.903Z,NA,NA,NA,NA,NA,TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,NA,NA,,true,false,2226990,2226990,1,54,229,637,8022,2226987,NA,2226990,Pacifastacus leniusculus,"Pacifastacus leniusculus (Dana, 1852)",Pacifastacus leniusculus,NA,EML,2025-11-08T00:46:06.903Z,2025-11-08T00:36:56.107Z,NA,false,NA,TrIAS,false,EUROPE,EUROPE,BEL,Belgium,BEL.3_1,Wallonie,BEL.3.4_1,Luxembourg,BEL.3.4.2_1,Bastogne,LC,5.51145,50.02484
